,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
3028,FDY37,OUT010,4844.3608
3029,FDI58,OUT049,2109.2544
3030,FDT28,OUT018,6072.096
3031,NCC42,OUT010,2384.8956
3032,FDO01,OUT017,3016.7398
3033,FDJ02,OUT013,5540.7876
3034,FDQ04,OUT018,1358.2320000000002
3035,DRL47,OUT013,1967.4389999999999
3036,FDZ32,OUT035,2542.0244
3037,FDC35,OUT035,4060.7142
3038,FDX14,OUT045,1956.1204
3039,FDZ35,OUT013,2556.672
3040,FDL14,OUT013,3075.9959999999996
3041,FDO04,OUT049,984.7182
3042,DRK11,OUT017,1491.392
3043,FDB44,OUT018,6964.9338
3044,FDZ50,OUT049,2693.8268
3045,FDI12,OUT027,442.75699999999995
3046,FDU43,OUT017,3575.3459999999995
3047,FDD58,OUT010,1245.046
3048,FDB27,OUT017,1544.656
3049,FDB04,OUT018,3515.4240000000004
3050,NCO17,OUT013,810.9444
3051,FDL12,OUT017,858.882
3052,DRJ13,OUT049,4793.76
3053,FDD57,OUT045,1332.9316
3054,FDW19,OUT035,2087.283
3055,DRD27,OUT018,1737.7379999999998
3056,FDH27,OUT027,152.4682
3057,NCW30,OUT027,258.9962
3058,FDR40,OUT018,2077.2960000000003
3059,FDG05,OUT013,3075.9959999999996
3060,NCY41,OUT019,346.216
3061,FDI38,OUT018,5892.33
3062,FDR20,OUT046,1286.3256
3063,FDE09,OUT017,1657.842
3064,FDN50,OUT019,761.6752
3065,DRF27,OUT045,1596.5884
3066,DRF51,OUT013,607.2096
3067,NCO02,OUT019,1347.5792
3068,FDB51,OUT027,111.8544
3069,FDJ50,OUT013,808.947
3070,FDN52,OUT013,2181.1608
3071,FDX14,OUT013,607.2096
3072,FDT27,OUT019,4136.6154
3073,FDV10,OUT013,479.376
3074,FDU33,OUT046,878.8560000000001
3075,FDU58,OUT046,2993.4368
3076,NCP42,OUT027,390.1588
3077,FDL51,OUT027,436.7648
3078,DRH15,OUT027,178.4344
3079,FDU16,OUT017,610.5386
3080,FDW15,OUT017,5522.811
3081,FDQ44,OUT045,3392.9168
3082,NCI06,OUT027,892.172
3083,DRK23,OUT019,3709.8376
3084,FDC28,OUT035,1334.2632
3085,NCY17,OUT019,549.285
3086,NCV05,OUT018,3281.0624
3087,FDM34,OUT019,263.6568
3088,DRD60,OUT027,549.285
3089,FDT38,OUT046,697.7584
3090,FDQ57,OUT018,4157.2552
3091,FDE59,OUT027,39.948
3092,NCM43,OUT046,2428.8384
3093,DRI51,OUT049,2931.5174
3094,NCG30,OUT017,490.0288
3095,NCK54,OUT035,3455.502
3096,FDQ16,OUT019,1334.2632
3097,FDI36,OUT013,6641.355
3098,FDX16,OUT027,294.2836
3099,FDA34,OUT046,3635.268
3100,FDJ48,OUT018,6630.0364
3101,FDU47,OUT035,1442.7886
3102,FDS39,OUT046,2782.3782
3103,FDD11,OUT046,2805.0154
3104,FDM16,OUT027,316.255
3105,FDU56,OUT018,6114.7072
3106,FDQ32,OUT017,3475.4759999999997
3107,DRK35,OUT013,785.6439999999999
3108,FDA58,OUT049,3113.2808
3109,DRG48,OUT019,3149.2340000000004
3110,FDT59,OUT010,4655.2736
3111,FDQ31,OUT019,878.8560000000001
3112,FDS51,OUT018,1677.816
3113,FDW32,OUT027,175.7712
3114,FDI15,OUT027,527.3136
3115,NCV30,OUT017,126.50200000000001
3116,DRG25,OUT049,4042.7376
3117,FDT02,OUT013,494.0236
3118,FDO33,OUT027,219.71400000000003
3119,FDP38,OUT035,1071.938
3120,FDZ45,OUT035,2356.9320000000002
3121,NCA54,OUT027,657.8104
3122,FDU33,OUT017,452.744
3123,FDN58,OUT017,1965.4416
3124,FDI05,OUT045,902.8248
3125,FDM57,OUT019,1228.401
3126,NCS42,OUT027,243.6828
3127,FDB57,OUT045,2446.1492
3128,FDC03,OUT045,3036.048
3129,FDZ58,OUT013,747.0276
3130,NCK29,OUT045,2105.2596
3131,NCR53,OUT045,1832.2816
3132,FDE26,OUT027,852.2239999999999
3133,FDU52,OUT049,2524.0478
3134,FDE41,OUT027,170.4448
3135,FDU38,OUT018,3372.9428
3136,FDA52,OUT017,3528.74
3137,FDW46,OUT046,1138.518
3138,DRI59,OUT035,3904.917
3139,FDT38,OUT035,610.5386
3140,FDL33,OUT018,3372.9428
3141,FDQ01,OUT027,723.0588
3142,FDJ08,OUT046,2101.9306
3143,FDQ47,OUT049,141.1496
3144,NCZ18,OUT013,4756.4752
3145,FDE29,OUT017,718.3982
3146,FDF10,OUT027,585.904
3147,FDC48,OUT049,2579.975
3148,FDY58,OUT013,6831.108
3149,NCX30,OUT010,7370.406
3150,FDV11,OUT013,2117.244
3151,FDT46,OUT046,1006.6896
3152,DRD01,OUT019,1188.453
3153,FDQ11,OUT013,5410.9566
3154,NCM41,OUT017,559.2719999999999
3155,NCC55,OUT013,265.6542
3156,FDG45,OUT027,427.4436
3157,NCQ54,OUT049,3617.9572
3158,FDM34,OUT045,1369.5506
3159,FDD17,OUT019,1188.453
3160,FDN38,OUT027,1001.3632
3161,FDB53,OUT018,6072.096
3162,NCL06,OUT035,5206.556
3163,NCV18,OUT019,1178.4660000000001
3164,FDX25,OUT013,5452.901999999999
3165,FDB39,OUT046,1102.5648
3166,FDC33,OUT049,3511.4292
3167,NCO14,OUT018,624.5204
3168,FDA58,OUT027,450.0808
3169,NCQ02,OUT017,2432.1674
3170,NCR53,OUT017,3615.2940000000003
3171,FDN52,OUT046,527.3136
3172,FDG26,OUT046,1794.3310000000001
3173,FDE23,OUT027,91.8804
3174,DRI37,OUT013,801.6232
3175,DRH37,OUT018,4379.6324
3176,FDO01,OUT035,3340.9844
3177,FDK45,OUT049,1853.5872
3178,FDP23,OUT049,4655.2736
3179,FDM33,OUT035,5193.24
3180,FDD36,OUT017,1896.1984
3181,FDL56,OUT017,605.878
3182,FDT27,OUT010,4567.388
3183,FDG52,OUT017,802.9548
3184,NCL42,OUT035,4687.232
3185,DRJ24,OUT046,555.2772
3186,FDV38,OUT046,269.649
3187,FDT35,OUT045,1860.2452
3188,FDY51,OUT045,2055.3246
3189,FDC37,OUT017,1444.786
3190,NCP43,OUT013,1999.3974
3191,FDO33,OUT045,2358.2636
3192,FDW04,OUT018,4828.3816
3193,NCC31,OUT046,1713.7692
3194,FDK22,OUT049,3255.762
3195,FDJ50,OUT017,761.6752
3196,FDV13,OUT017,745.696
3197,DRL60,OUT017,1837.608
3198,FDW03,OUT017,309.597
3199,FDY27,OUT035,4460.86
3200,FDB39,OUT027,111.8544
3201,FDU59,OUT045,1294.3152
3202,FDZ57,OUT049,642.497
3203,FDO21,OUT049,4687.232
3204,FDS43,OUT018,5033.448
3205,FDU28,OUT010,5812.434
3206,FDC51,OUT010,2410.196
3207,FDW16,OUT010,1665.8316
3208,FDP32,OUT010,3914.9040000000005
3209,FDB60,OUT019,2759.0752
3210,NCQ30,OUT046,1583.9382
3211,FDD26,OUT049,5386.9878
3212,FDI44,OUT045,231.6984
3213,DRH23,OUT046,829.5868
3214,FDO44,OUT046,3205.1612
3215,FDG04,OUT046,2432.1674
3216,FDM32,OUT027,93.212
3217,FDM09,OUT013,2852.2872
3218,FDZ47,OUT013,2496.75
3219,FDM40,OUT027,127.1678
3220,FDY48,OUT017,1435.4648
3221,NCM30,OUT045,918.804
3222,FDX36,OUT010,4274.436
3223,DRF03,OUT017,371.5164
3224,FDN51,OUT049,2061.3168
3225,FDM57,OUT049,1414.825
3226,FDB35,OUT049,378.1744
3227,FDY13,OUT027,259.66200000000003
3228,FDA37,OUT017,2956.152
3229,NCX53,OUT017,3495.45
3230,FDD59,OUT018,1677.816
3231,FDX10,OUT019,568.5932
3232,FDC03,OUT018,5182.5872
3233,FDW43,OUT035,3643.2576
3234,FDW10,OUT046,2117.244
3235,FDY14,OUT027,1001.3632
3236,FDV43,OUT045,356.8688
3237,FDO40,OUT013,2972.797
3238,FDP46,OUT027,171.7764
3239,NCE43,OUT019,3111.9492
3240,FDD05,OUT035,1896.1984
3241,FDJ60,OUT010,2013.3792
3242,DRE27,OUT018,2596.62
3243,FDO11,OUT035,2013.3792
3244,DRG11,OUT027,221.0456
3245,FDK33,OUT010,5145.3024
3246,DRM23,OUT045,3435.528
3247,FDJ02,OUT027,312.926
3248,NCZ05,OUT045,2419.5172
3249,NCL30,OUT013,876.1928
3250,FDZ19,OUT018,4602.0096
3251,FDM45,OUT049,3835.008
3252,FDO36,OUT046,2336.958
3253,NCK31,OUT045,1133.1916
3254,DRJ37,OUT045,1895.5326
3255,FDP24,OUT018,3870.9612
3256,FDF46,OUT013,2376.906
3257,FDX46,OUT019,711.0744
3258,NCL18,OUT045,3688.532
3259,FDJ26,OUT013,4136.6154
3260,FDJ07,OUT045,1390.1904
3261,FDY15,OUT013,2190.482
3262,DRG01,OUT045,765.67
3263,FDF58,OUT045,739.038
3264,FDZ14,OUT019,1917.504
3265,FDP31,OUT049,1880.885
3266,FDH45,OUT013,949.4308
3267,FDA09,OUT010,4477.505
3268,FDW31,OUT035,2553.343
3269,FDA57,OUT046,243.6828
3270,NCE55,OUT035,1411.496
3271,FDC17,OUT019,5890.9984
3272,FDC59,OUT013,1644.526
3273,FDA22,OUT013,5326.4
3274,FDK52,OUT035,3046.7008
3275,NCM26,OUT046,1402.1748
3276,NCT53,OUT035,1989.4104
3277,FDW45,OUT018,2115.9124
3278,NCI18,OUT035,2692.4952
3279,FDE38,OUT018,4476.1734
3280,FDF08,OUT019,2390.8878
3281,FDY58,OUT010,3020.0688
3282,FDF58,OUT019,1581.275
3283,FDX39,OUT017,2103.928
3284,FDB44,OUT049,2821.6604
3285,FDF28,OUT013,2253.0672
3286,FDE39,OUT013,2026.0294
3287,FDT37,OUT018,3036.048
3288,FDZ45,OUT017,1984.0839999999998
3289,FDO40,OUT035,1640.5312
3290,FDM57,OUT027,171.7764
3291,DRG36,OUT017,2566.659
3292,FDY36,OUT010,790.9704
3293,DRL60,OUT027,447.4176
3294,FDS25,OUT019,2542.0244
3295,DRF49,OUT027,329.57099999999997
3296,FDP16,OUT045,3430.2016
3297,FDS60,OUT049,1438.128
3298,FDU15,OUT027,79.896
3299,FDK43,OUT046,3289.052
3300,FDN25,OUT046,491.3604
3301,FDE53,OUT049,1280.9992
3302,FDB22,OUT013,2356.9320000000002
3303,FDE39,OUT017,3456.1678
3304,FDX35,OUT035,990.7104
3305,NCG54,OUT049,2897.5616
3306,FDH27,OUT035,2444.8176
3307,NCK42,OUT013,1725.7536
3308,FDS25,OUT049,2966.139
3309,FDI10,OUT018,5475.5392
3310,FDU35,OUT035,1697.79
3311,FDI04,OUT017,1984.0839999999998
3312,DRK23,OUT035,2283.0282
3313,FDB53,OUT019,729.051
3314,FDY02,OUT049,3254.4304
3315,FDM60,OUT035,849.5608
3316,NCJ31,OUT010,4274.436
3317,DRP35,OUT017,490.0288
3318,NCQ30,OUT018,3202.498
3319,DRL11,OUT010,2693.8268
3320,FDU01,OUT013,4997.4948
3321,FDR39,OUT035,2736.438
3322,FDO08,OUT046,1018.674
3323,FDC02,OUT045,2885.5772
3324,NCZ29,OUT035,2093.9410000000003
3325,FDF29,OUT010,1713.7692
3326,FDZ23,OUT017,3169.208
3327,NCU53,OUT018,2588.6304
3328,NCW30,OUT013,517.9924
3329,NCM26,OUT027,477.3786
3330,FDV50,OUT027,250.3408
3331,FDW15,OUT049,2439.4912
3332,FDI35,OUT027,543.2928
3333,FDO11,OUT017,5976.2208
3334,FDN48,OUT046,1018.0082
3335,NCA17,OUT049,3325.0052
3336,NCN54,OUT013,1288.9888
3337,FDP22,OUT013,729.051
3338,NCB54,OUT035,2390.8878
3339,FDD08,OUT045,308.9312
3340,DRM48,OUT010,303.6048
3341,FDG41,OUT027,329.57099999999997
3342,FDE44,OUT027,141.8154
3343,FDE26,OUT035,1611.236
3344,NCS38,OUT013,1267.0174
3345,NCJ54,OUT018,10306.584
3346,FDI40,OUT019,1237.7222
3347,FDN45,OUT018,4753.812
3348,FDU43,OUT046,4434.228
3349,FDI04,OUT010,982.055
3350,NCC07,OUT018,1641.1970000000001
3351,NCC07,OUT019,2024.0320000000002
3352,NCD18,OUT045,2812.3392
3353,FDU55,OUT035,5382.993
3354,FDX59,OUT035,782.9808
3355,FDR52,OUT049,4138.6128
3356,NCP17,OUT013,960.7494
3357,FDQ32,OUT045,3475.4759999999997
3358,NCT17,OUT049,2796.36
3359,FDO10,OUT049,711.0744
3360,FDE32,OUT049,834.9132
3361,FDN44,OUT045,1597.92
3362,FDH02,OUT035,1348.245
3363,FDK60,OUT013,1315.6208
3364,FDS24,OUT019,1957.4520000000002
3365,FDL03,OUT010,5536.7928
3366,FDB46,OUT027,418.1224
3367,FDO48,OUT049,4351.6688
3368,FDZ39,OUT049,309.597
3369,FDT02,OUT027,36.619
3370,FDC50,OUT013,2856.282
3371,FDP39,OUT035,410.1328
3372,DRG15,OUT018,2143.2102
3373,FDP10,OUT018,2036.6822
3374,FDF53,OUT027,563.2668
3375,FDN34,OUT045,2759.0752
3376,FDK02,OUT045,1462.0968
3377,FDC23,OUT045,1581.9408
3378,FDJ10,OUT019,3523.4136
3379,FDE53,OUT035,2930.1858
3380,FDR25,OUT035,5034.7796
3381,FDW50,OUT046,3782.4098
3382,FDS09,OUT049,848.895
3383,FDW49,OUT010,3078.6592
3384,FDU51,OUT046,2336.958
3385,FDF28,OUT018,3020.0688
3386,NCY30,OUT018,4442.2176
3387,FDD44,OUT045,1537.9979999999998
3388,FDX09,OUT017,360.8636
3389,NCF30,OUT013,894.8352
3390,FDZ50,OUT019,3146.5708
3391,FDW37,OUT013,1159.8236
3392,FDD11,OUT049,2040.0112
3393,DRH39,OUT018,2291.0178
3394,FDA36,OUT049,1864.24
3395,NCG43,OUT049,1701.7848
3396,FDF02,OUT035,1651.184
3397,FDP57,OUT027,95.2094
3398,NCE42,OUT017,4029.4216
3399,NCR38,OUT027,932.12
3400,FDP03,OUT019,3004.0896
3401,FDO51,OUT035,1168.479
3402,NCQ42,OUT046,1635.8706
3403,NCM41,OUT046,1395.5168
3404,FDH48,OUT027,307.5996
3405,DRF60,OUT046,4567.388
3406,FDJ27,OUT035,998.7
3407,FDQ14,OUT013,2696.49
3408,FDN27,OUT017,2396.88
3409,NCQ02,OUT046,2432.1674
3410,FDJ33,OUT049,2105.2596
3411,FDP07,OUT027,394.1536
3412,DRE01,OUT049,715.0692
3413,FDU36,OUT045,2428.8384
3414,FDL28,OUT017,4567.388
3415,NCX53,OUT046,3495.45
3416,FDZ39,OUT013,1528.011
3417,NCP42,OUT013,7590.12
3418,FDJ14,OUT035,818.934
3419,FDK04,OUT049,1255.6988
3420,NCC19,OUT017,2936.178
3421,FDS09,OUT018,2187.153
3422,FDZ02,OUT046,587.2356
3423,FDD35,OUT018,2303.6679999999997
3424,NCY42,OUT017,2127.231
3425,FDB05,OUT045,5126.66
3426,FDF20,OUT035,2759.0752
3427,NCO41,OUT018,2777.7176
3428,FDC40,OUT027,102.5332
3429,FDV58,OUT045,4306.3944
3430,FDZ57,OUT045,642.497
3431,DRM35,OUT046,3339.6528
3432,DRN36,OUT018,2251.0698
3433,FDQ13,OUT046,419.454
3434,DRO35,OUT010,1885.5456
3435,NCD43,OUT035,1238.388
3436,FDA51,OUT018,3199.8348
3437,NCX17,OUT027,452.744
3438,NCZ17,OUT049,540.6296
3439,FDR11,OUT027,296.9468
3440,FDW34,OUT049,3605.3070000000002
3441,FDN50,OUT017,745.696
3442,FDS09,OUT046,1179.1318
3443,FDS48,OUT018,4363.6532
3444,FDL44,OUT049,1366.2216
3445,DRF48,OUT018,6066.7696
3446,FDA14,OUT018,4436.8912
3447,NCD30,OUT049,952.0939999999999
3448,FDI16,OUT017,974.0654
3449,NCG06,OUT035,3139.9128
3450,DRZ24,OUT035,1917.504
3451,NCS17,OUT045,1821.6288
3452,FDB37,OUT045,5768.4912
3453,FDE10,OUT035,3047.3666
3454,FDC57,OUT045,2916.204
3455,FDM12,OUT018,7247.233
3456,FDE24,OUT049,2681.8424
3457,FDW22,OUT045,459.402
3458,DRD01,OUT027,53.263999999999996
3459,NCZ18,OUT027,259.66200000000003
3460,FDN49,OUT045,703.0848
3461,FDR22,OUT035,1342.2528
3462,FDV08,OUT019,377.5086
3463,FDY39,OUT046,2449.4782
3464,FDV36,OUT049,3962.8416
3465,FDO60,OUT045,490.6946
3466,FDU04,OUT027,120.5098
3467,FDR20,OUT027,45.2744
3468,FDW19,OUT019,1393.5194
3469,FDU40,OUT049,2906.217
3470,FDK15,OUT045,2396.88
3471,DRF15,OUT035,3439.5228
3472,FDQ25,OUT017,2626.5809999999997
3473,FDI48,OUT019,571.2564
3474,FDS49,OUT046,2277.036
3475,FDV22,OUT046,2302.3364
3476,NCV42,OUT046,1768.3648
3477,FDX26,OUT046,2918.8672
3478,FDI33,OUT018,3858.9768
3479,FDZ14,OUT049,2014.7108
3480,FDG10,OUT013,744.3644
3481,FDM38,OUT018,1033.3216
3482,FDG26,OUT027,510.0028
3483,FDH46,OUT035,587.2356
3484,FDN13,OUT018,2036.6822
3485,FDU57,OUT035,2696.49
3486,NCI06,OUT046,3896.2616
3487,FDM38,OUT045,1037.3164
3488,NCG42,OUT010,3020.0688
3489,FDL39,OUT045,2345.6134
3490,FDT31,OUT019,4916.2672
3491,FDV59,OUT013,4572.0486
3492,FDB49,OUT035,1289.6546
3493,FDD58,OUT049,1245.046
3494,DRN59,OUT046,466.06
3495,FDX48,OUT049,1177.1344
3496,FDQ11,OUT049,9275.9256
3497,FDY12,OUT049,1384.1982
3498,FDQ11,OUT045,9275.9256
3499,DRI11,OUT017,2432.8332
3500,FDY32,OUT027,296.9468
3501,FDS51,OUT045,644.4944
3502,FDR19,OUT010,4673.916
3503,DRB13,OUT018,3175.866
3504,FDS21,OUT035,1225.072
3505,FDQ40,OUT045,1581.9408
3506,NCE55,OUT013,1411.496
3507,FDX43,OUT027,327.5736
3508,FDS12,OUT049,1114.5492
3509,DRK01,OUT027,170.4448
3510,FDN25,OUT017,1145.1760000000002
3511,FDB60,OUT046,2324.9736
3512,FDQ13,OUT017,1448.7808
3513,DRK13,OUT045,3970.8312
3514,DRF25,OUT018,970.7364
3515,NCD42,OUT019,255.6672
3516,FDW25,OUT045,1278.336
3517,NCV29,OUT027,168.4474
3518,NCK42,OUT035,1725.7536
3519,DRJ13,OUT027,150.4708
3520,DRD15,OUT017,4250.4672
3521,FDM27,OUT045,2207.127
3522,FDZ50,OUT018,4965.5364
3523,FDC04,OUT046,2416.854
3524,FDF50,OUT049,3769.7596
3525,FDP15,OUT045,1035.9848
3526,FDK46,OUT035,5396.9748
3527,FDZ56,OUT018,3200.5006
3528,FDY60,OUT049,2147.205
3529,FDB10,OUT035,3072.667
3530,FDR57,OUT045,1853.5872
3531,FDU58,OUT049,1864.24
3532,FDH02,OUT046,439.42800000000005
3533,FDP48,OUT013,2563.33
3534,FDI46,OUT035,3523.4136
3535,FDW56,OUT013,4727.18
3536,NCM19,OUT010,1215.7508
3537,FDS50,OUT027,423.4488
3538,FDK24,OUT013,633.8416
3539,FDO36,OUT017,1701.7848
3540,FDK45,OUT027,431.4384
3541,NCL05,OUT045,173.108
3542,FDL32,OUT018,1030.6584
3543,FDA28,OUT049,1635.8706
3544,FDY36,OUT018,1290.3204
3545,FDP32,OUT018,1030.6584
3546,FDL50,OUT046,243.6828
3547,DRC24,OUT049,1062.6168
3548,NCS18,OUT017,2087.283
3549,FDD16,OUT017,612.536
3550,NCV18,OUT013,1193.1136
3551,FDX07,OUT046,3844.995
3552,NCZ05,OUT027,197.0768
3553,NCI31,OUT013,607.2096
3554,FDK14,OUT049,818.934
3555,NCR06,OUT045,377.5086
3556,NCF54,OUT049,4466.1864
3557,DRG23,OUT010,1537.9979999999998
3558,FDD53,OUT046,503.3448
3559,NCM31,OUT027,234.3616
3560,FDT16,OUT017,2914.8724
3561,FDR40,OUT035,2255.7304
3562,DRG25,OUT017,1629.8784
3563,FDT10,OUT035,1777.6860000000001
3564,FDY32,OUT013,3914.9040000000005
3565,FDN50,OUT035,745.696
3566,FDZ35,OUT019,2419.5172
3567,NCP54,OUT045,2988.1104
3568,NCD07,OUT035,667.1316
3569,FDS02,OUT018,7094.7648
3570,DRN59,OUT018,1516.0266
3571,DRB24,OUT013,1789.6704
3572,FDP37,OUT027,127.1678
3573,DRB01,OUT018,7968.2944
3574,FDR47,OUT046,3592.6568
3575,NCM31,OUT010,1966.7732
3576,NCF06,OUT027,258.9962
3577,NCV17,OUT027,131.8284
3578,FDS10,OUT049,2676.5159999999996
3579,FDN52,OUT035,856.8846
3580,FDZ48,OUT013,1138.518
3581,FDJ48,OUT049,5976.2208
3582,DRB13,OUT027,379.506
3583,FDV59,OUT017,2277.7018
3584,FDL32,OUT035,1230.3984
3585,FDZ12,OUT035,4008.116
3586,NCR06,OUT027,41.2796
3587,FDP51,OUT017,1325.6078
3588,FDY22,OUT013,575.2512
3589,FDZ38,OUT049,4923.590999999999
3590,NCO54,OUT035,1240.3854
3591,FDR23,OUT035,3502.1079999999997
3592,FDM38,OUT049,1470.0864
3593,FDS25,OUT013,4250.4672
3594,FDZ22,OUT013,1414.825
3595,FDZ20,OUT019,6867.0612
3596,FDD45,OUT010,1047.3034
3597,FDN03,OUT049,2988.1104
3598,NCW30,OUT046,4090.6752
3599,FDY24,OUT027,58.5904
3600,FDJ26,OUT019,4136.6154
3601,FDM15,OUT049,4540.755999999999
3602,NCW54,OUT027,113.186
3603,FDA23,OUT045,1518.024
3604,FDA39,OUT019,186.424
3605,FDZ12,OUT017,2694.4926
3606,NCB42,OUT046,1158.492
3607,FDL16,OUT046,413.4618
3608,FDO24,OUT019,3588.6620000000003
3609,NCP42,OUT046,1328.271
3610,FDR19,OUT018,3266.4148
3611,DRL01,OUT045,5608.6992
3612,FDV37,OUT046,4761.8016
3613,FDI41,OUT010,882.8508
3614,FDF58,OUT049,711.0744
3615,NCF43,OUT018,4832.3764
3616,FDN02,OUT049,2691.8294
3617,NCP41,OUT035,1435.4648
3618,NCY17,OUT027,145.8102
3619,FDL58,OUT027,255.6672
3620,NCA30,OUT027,589.2330000000001
3621,FDE46,OUT018,906.8196
3622,FDY38,OUT035,3558.0352
3623,NCH29,OUT027,177.1028
3624,FDO20,OUT045,2271.0438
3625,FDP44,OUT018,3050.6956
3626,FDM02,OUT027,97.2068
3627,FDJ14,OUT027,79.2302
3628,FDH04,OUT010,439.42800000000005
3629,DRK23,OUT046,4090.6752
3630,NCW05,OUT046,1482.0708
3631,FDF12,OUT049,2524.0478
3632,FDL51,OUT019,3558.0352
3633,FDN03,OUT018,3083.9856
3634,DRJ37,OUT049,4231.8248
3635,FDM12,OUT019,3403.5696
3636,FDA16,OUT045,2210.456
3637,NCB07,OUT017,1755.7146
3638,NCI17,OUT019,3295.71
3639,FDR51,OUT046,1596.5884
3640,FDJ55,OUT045,4863.0032
3641,NCZ17,OUT013,227.7036
3642,FDU25,OUT013,644.4944
3643,NCG18,OUT045,2463.46
3644,DRM11,OUT017,1569.9564
3645,FDH16,OUT035,1665.8316
3646,FDZ04,OUT018,1677.816
3647,NCX53,OUT035,3495.45
3648,FDX38,OUT027,145.8102
3649,FDX09,OUT046,360.8636
3650,NCW05,OUT018,3836.3396
3651,NCS41,OUT017,2554.0088
3652,FDI26,OUT046,4621.9836
3653,NCZ41,OUT027,127.1678
3654,NCK06,OUT046,927.4594
3655,FDX23,OUT027,277.6386
3656,NCA42,OUT046,5592.72
3657,FDC20,OUT049,671.1264
3658,DRC49,OUT018,4986.842000000001
3659,FDX01,OUT013,2812.3392
3660,FDC08,OUT045,3169.208
3661,FDC02,OUT017,5424.9384
3662,FDK10,OUT045,4103.9912
3663,DRC24,OUT013,2546.685
3664,FDW16,OUT019,1032.6558
3665,NCU06,OUT018,10306.584
3666,DRA59,OUT045,4442.2176
3667,FDR24,OUT019,966.7416
3668,DRL35,OUT018,624.5204
3669,FDA49,OUT013,1657.1762
3670,NCC55,OUT046,308.9312
3671,DRD24,OUT019,2836.308
3672,NCE55,OUT049,3881.614
3673,FDT33,OUT045,3523.4136
3674,NCT53,OUT013,2886.243
3675,FDS26,OUT046,4267.1122
3676,FDL22,OUT018,3648.5840000000003
3677,FDP44,OUT017,412.796
3678,FDC52,OUT018,3159.8868
3679,FDI53,OUT010,1772.3596
3680,FDZ23,OUT046,1491.392
3681,NCT18,OUT013,5452.901999999999
3682,FDR13,OUT046,1281.665
3683,FDB09,OUT010,747.0276
3684,FDZ60,OUT013,778.3202
3685,FDB11,OUT046,2925.5252
3686,FDC10,OUT018,2716.4640000000004
3687,FDW56,OUT035,2316.984
3688,FDK14,OUT027,595.2252
3689,DRE27,OUT027,519.3240000000001
3690,FDA38,OUT017,4074.696
3691,FDT11,OUT045,5219.872
3692,FDP15,OUT035,3570.0196
3693,FDV27,OUT035,1665.8316
3694,FDS36,OUT027,223.7088
3695,FDY40,OUT027,48.6034
3696,NCF19,OUT049,675.1212
3697,FDF53,OUT045,3067.3406
3698,FDS14,OUT027,457.4046
3699,FDE56,OUT046,617.8624
3700,FDZ19,OUT035,529.311
3701,FDZ46,OUT013,792.302
3702,FDR16,OUT046,6291.81
3703,FDG29,OUT018,1358.2320000000002
3704,NCE30,OUT017,4035.4138
3705,FDZ40,OUT046,269.649
3706,FDG58,OUT018,4537.427
3707,DRH03,OUT013,1438.128
3708,FDZ47,OUT045,809.6128
3709,FDV04,OUT018,4857.6768
3710,FDZ10,OUT018,2797.6916
3711,FDG46,OUT017,1853.5872
3712,NCF07,OUT045,2281.6966
3713,FDY44,OUT035,4349.0056
3714,FDB21,OUT013,1691.7978
3715,FDS20,OUT035,2362.9242
3716,FDS49,OUT049,623.1888
3717,FDX55,OUT027,423.4488
3718,NCQ02,OUT018,3056.022
3719,FDR25,OUT013,5034.7796
3720,DRG39,OUT045,1049.9666
3721,FDB46,OUT046,4022.7636
3722,NCC30,OUT018,3511.4292
3723,FDE58,OUT035,632.51
3724,FDC05,OUT019,5536.7928
3725,FDY15,OUT046,284.9624
3726,FDG14,OUT046,1596.5884
3727,FDL08,OUT049,3813.7024
3728,FDQ47,OUT013,366.19
3729,FDN12,OUT035,2013.3792
3730,FDW10,OUT013,529.311
3731,FDD02,OUT035,1649.8524
3732,FDX35,OUT010,7266.5412
3733,FDT35,OUT046,1174.4712
3734,DRN47,OUT019,5070.7328
3735,FDB11,OUT010,2644.5576
3736,FDN20,OUT045,2358.2636
3737,FDB59,OUT035,4379.6324
3738,FDJ58,OUT045,4106.6544
3739,FDU60,OUT046,6426.3016
3740,FDS03,OUT049,958.752
3741,FDU40,OUT019,2906.217
3742,DRH15,OUT049,452.744
3743,FDD04,OUT027,291.6204
3744,FDQ01,OUT046,4845.0266
3745,FDF28,OUT035,1877.556
3746,FDD22,OUT010,2303.6679999999997
3747,FDY19,OUT046,1649.8524
3748,FDN33,OUT035,2529.3742
3749,FDV36,OUT035,2812.3392
3750,FDW01,OUT010,2816.3340000000003
3751,FDJ28,OUT049,3782.4098
3752,FDB17,OUT035,2189.1504
3753,FDM40,OUT049,1843.6002
3754,FDV46,OUT045,838.908
3755,FDQ44,OUT049,3392.9168
3756,NCD42,OUT046,952.7598
3757,DRH37,OUT046,2120.573
3758,FDR10,OUT018,4111.315
3759,NCD06,OUT027,145.8102
3760,FDI53,OUT046,1772.3596
3761,FDG16,OUT035,4060.7142
3762,DRB25,OUT046,1278.336
3763,FDY09,OUT046,2479.4392
3764,FDX48,OUT045,1177.1344
3765,FDC03,OUT010,2836.308
3766,FDT47,OUT035,2153.1972
3767,FDW44,OUT027,660.4736
3768,FDT24,OUT017,154.4656
3769,FDT12,OUT019,4739.8302
3770,NCS38,OUT035,1267.0174
