Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
318,19.35,1,0.065203103,2,166.0816,4,1985,0,1,3,5033.448
319,11.6,1,0.07892957099999999,7,79.9276,7,1997,1,0,0,1137.1864
320,8.985,0,0.18251488100000002,3,98.77,4,1985,0,1,3,2696.49
321,12.1,0,0.016895293000000002,10,178.56599999999997,1,2009,0,1,1,898.83
165,10.0,0,0.073379745,9,118.244,7,1997,1,0,0,2756.4120000000003
322,14.35,0,0.08075758,5,81.896,5,2002,1,2,0,878.8560000000001
323,10.395,0,0.11227149800000001,6,58.222,0,1999,0,0,0,659.1419999999999
324,17.7,0,0.153741385,0,182.6292,9,1985,1,0,2,182.4292
325,8.1,0,0.127929521,3,211.4902,3,1987,2,1,0,3610.6334
326,8.05,1,0.07838564,3,256.4646,8,2004,1,2,0,5153.292
327,9.195,1,0.078502143,2,108.7596,6,2007,1,2,0,2588.6304
328,20.7,1,0.047684831,0,212.5876,1,2009,0,1,1,1286.3256
329,15.7,1,0.12315965599999999,3,110.1544,6,2007,1,2,0,1230.3984
330,15.1,1,0.13852789233333332,3,60.2194,4,1985,0,1,3,1733.7432
331,18.35,0,0.053392944000000005,9,193.8162,9,1985,1,0,2,384.8324
332,16.5,0,0.036715907,4,180.0318,5,2002,1,2,0,3969.4996
333,9.0,0,0.065236932,6,176.437,8,2004,1,2,0,7763.228
334,6.785,1,0.041947547,2,41.2112,3,1987,2,1,0,809.6128
335,19.5,0,0.08288849599999999,11,178.6002,1,2009,0,1,1,1253.7014
336,7.575,0,0.055390120999999994,0,195.2768,7,1997,1,0,0,5715.2272
337,18.2,1,0.012194556,3,57.7904,3,1987,2,1,0,1464.76
338,16.75,0,0.060495243,0,169.8106,3,1987,2,1,0,3251.1014
339,7.47,1,0.1810508585,7,214.3218,8,2004,1,2,0,4274.436
340,20.35,1,0.014753811,3,231.7958,4,1985,0,1,3,5375.0034
341,18.2,0,0.160707489,3,38.019,4,1985,0,1,3,1318.2839999999999
342,13.85,1,0.085622362,2,119.4124,1,2009,0,1,1,2251.7356
343,6.635,1,0.046350909,7,37.4506,6,2007,1,2,0,1176.4686
197,6.11,1,0.102920886,3,130.4968,7,1997,1,0,0,3523.4136
38,15.25,0,0.026604781,6,86.2198,8,2004,1,2,0,610.5386
344,15.85,0,0.1519838385,11,96.4094,8,2004,1,2,0,1237.7222
345,15.2,0,0.031860325,6,235.1248,2,1998,1,1,2,474.0496
346,14.65,1,0.09939236919999998,6,52.6666,4,1985,0,1,3,717.7324
251,20.75,0,0.021250002,1,150.5024,7,1997,1,0,0,2580.6408
49,10.195,0,0.159936948,7,143.2154,7,1997,1,0,0,2552.6772
347,7.605,0,0.12950314599999999,3,164.021,5,2002,1,2,0,3914.9040000000005
348,18.0,1,0.142688846,3,88.5514,7,1997,1,0,0,796.9626
18,13.35,0,0.179484411,0,228.9352,9,1985,1,0,2,916.1408
349,18.35,0,0.08916305599999999,4,191.3504,5,2002,1,2,0,3259.7568
244,6.59,0,0.105761491,3,84.8908,0,1999,0,0,0,1677.816
296,13.8,1,0.056960814000000005,6,230.0984,0,1999,0,0,0,3707.1744
350,21.2,1,0.00704098,13,173.5738,7,1997,1,0,0,2954.1546
351,10.5,1,0.011026593999999999,6,166.4842,1,2009,0,1,1,2652.5472
352,8.97,0,0.093203257,4,52.7956,5,2002,1,2,0,1037.3164
353,10.895,0,0.026916793999999997,14,50.9666,4,1985,0,1,3,717.7324
354,10.6,0,0.035264298,9,86.1224,5,2002,1,2,0,426.11199999999997
355,13.65,0,0.015908423999999997,12,231.1668,8,2004,1,2,0,6911.004
356,19.0,0,0.017719277,9,211.0244,7,1997,1,0,0,3811.0392
357,15.6,1,0.035334201,6,115.3518,4,1985,0,1,3,2277.036
358,6.8,0,0.065652494,5,48.9034,9,1985,1,0,2,48.6034
359,6.865,0,0.056919038,6,212.8218,0,1999,0,0,0,5770.4886
360,10.8,1,0.048143292000000004,5,40.2138,7,1997,1,0,0,690.4346
361,16.7,0,0.022047313,0,110.2886,3,1987,2,1,0,1890.2062
362,18.85,0,0.090427268,10,126.2336,4,1985,0,1,3,3195.84
363,15.15,0,0.027779254,5,150.1708,7,1997,1,0,0,1504.7079999999999
364,10.5,0,0.01130539675,4,238.3248,2,1998,1,1,2,711.0744
365,17.6,0,0.008033611,0,174.2422,1,2009,0,1,1,4311.055
64,19.35,0,0.033088472,2,175.4738,7,1997,1,0,0,521.3214
366,15.7,0,0.160663021,4,59.4562,7,1997,1,0,0,829.5868
367,18.1,0,0.178975721,0,155.5288,6,2007,1,2,0,1571.2879999999998
368,10.195,1,0.017627888,13,239.6538,8,2004,1,2,0,2403.538
369,10.6,0,0.0194158,12,41.6454,9,1985,1,0,2,83.8908
370,6.655,0,0.016993225,3,211.0586,5,2002,1,2,0,844.2344
371,19.0,0,0.027139012999999997,4,127.3336,6,2007,1,2,0,2940.1728
270,7.075,0,0.03777249,7,98.0068,2,1998,1,1,2,291.6204
372,13.15,0,0.036746479,7,181.2976,5,2002,1,2,0,3259.7568
373,20.1,1,0.022460102000000003,3,226.8036,0,1999,0,0,0,3415.554
374,20.35,1,0.030999068250000004,0,256.7672,1,2009,0,1,1,5624.6784
217,18.85,0,0.05213575,9,190.1846,0,1999,0,0,0,6687.960999999999
218,16.35,1,0.062508438,3,227.1062,0,1999,0,0,0,5642.655
164,11.3,0,0.007309544,2,196.2426,1,2009,0,1,1,4943.565
375,17.5,0,0.015623753999999998,3,182.6266,1,2009,0,1,1,3135.2522
348,18.0,1,0.14297822300000002,3,87.4514,5,2002,1,2,0,796.9626
376,7.935,0,0.017191055,0,51.535,5,2002,1,2,0,848.895
377,5.765,0,0.143592939,5,37.3164,9,1985,1,0,2,38.6164
378,20.25,1,0.011995271000000002,11,184.5924,7,1997,1,0,0,4997.4948
379,15.5,1,0.15717236,6,149.1418,0,1999,0,0,0,588.5672
380,17.25,0,0.061393095,0,91.81200000000001,9,1985,1,0,2,372.848
381,5.86,1,0.264124669,2,155.7314,9,1985,1,0,2,155.1314
382,15.35,0,0.020310046000000002,1,218.0508,3,1987,2,1,0,3038.7112
383,10.1,0,0.054630834,9,200.2084,7,1997,1,0,0,1587.2672
277,16.7,1,0.052517969000000005,7,115.4176,5,2002,1,2,0,687.1056
328,20.7,1,0.047565208,0,213.4876,0,1999,0,0,0,1929.4884
136,16.0,0,0.060797393,13,223.8404,3,1987,2,1,0,3600.6464
384,14.0,0,0.041291168999999996,13,180.7634,7,1997,1,0,0,2181.1608
385,12.85,0,0.022604051,3,181.4318,7,1997,1,0,0,3428.2042
312,20.85,1,0.056580227999999996,12,105.6648,5,2002,1,2,0,623.1888
386,12.35,0,0.16419682300000002,4,120.5124,0,1999,0,0,0,2133.2232
387,6.85,0,0.022976497000000002,7,261.6594,1,2009,0,1,1,3401.5722
388,10.3,0,0.027310252,3,101.0042,8,2004,1,2,0,1289.6546
389,8.895,1,0.141975462,6,49.6008,9,1985,1,0,2,50.6008
390,8.775,0,0.137570242,0,45.9428,3,1987,2,1,0,790.9704
391,18.85,0,0.01619866,9,129.2626,6,2007,1,2,0,3147.9024
392,19.5,0,0.014205168,4,56.7614,4,1985,0,1,3,2486.763
393,14.85,0,0.09344495,5,141.0812,8,2004,1,2,0,1139.8496
394,20.5,1,0.019199733,7,84.3592,7,1997,1,0,0,1816.3024
395,7.84,1,0.15412025199999999,11,51.935,1,2009,0,1,1,199.74
396,18.25,0,0.089004389,7,196.7452,5,2002,1,2,0,978.7260000000001
397,10.3,1,0.011117041000000001,6,85.854,3,1987,2,1,0,2683.1740000000004
398,12.5,0,0.103422709,4,169.9448,8,2004,1,2,0,2897.5616
243,20.35,0,0.089035961,0,260.5594,4,1985,0,1,3,9158.079
117,20.25,1,0.102723919,11,93.212,7,1997,1,0,0,1957.4520000000002
98,16.75,1,0.024733134,1,40.2822,4,1985,0,1,3,1296.3126
399,15.0,0,0.044871033,9,140.3838,3,1987,2,1,0,2528.7084
400,8.325,0,0.029760052000000002,3,38.7138,3,1987,2,1,0,284.2966
401,15.85,0,0.078999287,11,38.6506,6,2007,1,2,0,759.012
402,13.1,0,0.020870744,0,117.3782,7,1997,1,0,0,1787.6729999999998
403,6.26,0,0.031599715,4,111.3228,6,2007,1,2,0,2431.5016
404,17.25,0,0.042413704,0,173.1764,1,2009,0,1,1,4466.1864
405,5.765,0,0.072284689,7,119.9098,8,2004,1,2,0,2048.6666
406,13.6,0,0.009984847,4,175.437,3,1987,2,1,0,1940.807
407,10.5,0,0.052852620999999995,7,88.78299999999999,6,2007,1,2,0,2067.3089999999997
239,7.975,0,0.014660821000000001,5,85.125,5,2002,1,2,0,2663.2
408,12.65,1,0.076354362,7,192.1846,1,2009,0,1,1,1146.5076
409,12.3,0,0.07670963900000001,4,247.84599999999998,5,2002,1,2,0,3448.844
410,5.985,0,0.005677876,5,184.8924,5,2002,1,2,0,1665.8316
411,16.85,0,0.04439557599999999,3,184.7266,4,1985,0,1,3,8114.7704
412,15.15,1,0.012282366000000001,6,132.5284,0,1999,0,0,0,1713.7692
413,12.35,0,0.026681262,11,56.4246,7,1997,1,0,0,810.9444
414,14.3,0,0.127541722,7,84.9224,7,1997,1,0,0,1193.1136
256,8.695,0,0.119513002,4,93.4094,8,2004,1,2,0,856.8846
289,16.35,0,0.054463442,2,163.8842,2,1998,1,1,2,165.7842
415,6.135,1,0.0793397575,5,151.3366,5,2002,1,2,0,1057.9562
310,19.5,0,0.015756784,4,185.0608,5,2002,1,2,0,2205.1296
416,9.5,1,0.010907967,6,182.3608,3,1987,2,1,0,2940.1728
417,8.895,0,0.07543556,10,235.8616,8,2004,1,2,0,3046.7008
396,18.25,0,0.09880266016666668,7,196.8452,7,1997,1,0,0,3327.6684
41,21.35,0,0.11519471699999999,11,258.3278,2,1998,1,1,2,520.6556
418,19.7,0,0.066922802,6,174.83700000000002,8,2004,1,2,0,2999.429
74,13.35,0,0.064636203,5,90.0804,4,1985,0,1,3,2113.2492
419,16.6,0,0.10319540099999999,3,117.8466,5,2002,1,2,0,942.7728
420,13.1,0,0.13121032,0,74.0354,9,1985,1,0,2,75.2354
421,10.895,0,0.035747522000000004,3,133.6284,7,1997,1,0,0,1581.9408
203,15.85,1,0.192650072,7,37.4506,9,1985,1,0,2,37.9506
422,15.7,0,0.09803177099999999,9,151.3024,9,1985,1,0,2,151.8024
423,8.0,1,0.030118337999999998,12,248.8092,4,1985,0,1,3,3486.1288
424,8.51,0,0.016201845,4,195.2478,6,2007,1,2,0,4262.4516
425,14.15,0,0.05837308,6,243.9828,2,1998,1,1,2,731.0484
426,6.65,0,0.087652908,3,128.8678,8,2004,1,2,0,1398.8458
427,15.25,1,0.065999008,6,177.96599999999998,0,1999,0,0,0,2336.958
396,18.25,0,0.088750333,7,196.5452,3,1987,2,1,0,2348.9424
428,15.5,1,0.100277876,3,196.8768,4,1985,0,1,3,7094.7648
429,16.0,1,0.09925243800000001,7,87.4856,8,2004,1,2,0,1054.6272
430,19.2,0,0.0412838925,4,127.831,5,2002,1,2,0,1298.31
431,12.15,0,0.029510977333333337,4,117.815,6,2007,1,2,0,2330.3
432,8.895,0,0.026384672,7,208.9954,0,1999,0,0,0,4584.6988
433,10.895,0,0.228993134,0,263.4568,2,1998,1,1,2,527.3136
434,16.0,1,0.065431917,0,76.1986,6,2007,1,2,0,1869.5664
435,10.895,0,0.026749991,7,106.928,4,1985,0,1,3,2876.256
436,9.195,0,0.11644598079999999,5,43.6744,1,2009,0,1,1,407.4696
437,11.35,1,0.043333912,3,201.0742,1,2009,0,1,1,2189.8162
34,10.0,0,0.08965681199999999,9,144.0102,6,2007,1,2,0,1603.9122
438,9.395,0,0.039954281,14,82.4908,8,2004,1,2,0,2013.3792
439,15.2,0,0.087854925,1,95.9752,9,1985,1,0,2,95.8752
440,20.75,0,0.14940405699999998,8,192.8478,2,1998,1,1,2,774.9912
39,9.8,0,0.0268952,2,128.40200000000002,5,2002,1,2,0,2403.538
441,5.695,0,0.065857092,7,258.5646,1,2009,0,1,1,4380.2982
341,18.2,0,0.161817014,3,37.819,5,2002,1,2,0,219.71400000000003
442,19.35,1,0.082197959,5,49.2034,3,1987,2,1,0,729.051
443,18.35,0,0.015335349,10,106.6938,5,2002,1,2,0,1393.5194
209,6.36,0,0.00599072,4,163.6526,5,2002,1,2,0,5262.4832
444,9.8,0,0.013898123,1,46.506,1,2009,0,1,1,372.848
445,20.7,1,0.078912473,5,99.9042,4,1985,0,1,3,3273.7386
446,9.895,0,0.059776237,4,231.7642,4,1985,0,1,3,5344.3766
343,6.635,1,0.057071605,7,39.7506,3,1987,2,1,0,303.6048
367,18.1,0,0.29788371199999997,0,156.7288,2,1998,1,1,2,314.2576
4,8.93,0,0.022059594,4,56.0614,2,1998,1,1,2,276.307
447,8.3,0,0.03532494,3,38.9506,3,1987,2,1,0,721.0614
448,8.895,0,0.124967595,4,112.7544,5,2002,1,2,0,3467.4864
218,16.35,1,0.062411404000000004,3,225.9062,7,1997,1,0,0,5416.9488
449,8.6,0,0.032754431,9,140.5154,1,2009,0,1,1,283.6308
450,5.825,0,0.160178832,4,160.2894,9,1985,1,0,2,323.5788
280,19.0,1,0.10403514800000001,3,227.77200000000002,6,2007,1,2,0,5206.556
451,7.56,0,0.06390019,7,157.263,5,2002,1,2,0,2503.408
452,12.6,1,0.06264811099999999,7,104.899,3,1987,2,1,0,1960.781
453,15.6,0,0.11168586800000001,14,184.7924,2,1998,1,1,2,370.1848
454,8.71,0,0.23303981699999998,11,49.5376,2,1998,1,1,2,95.8752
367,18.1,0,0.17824575,0,158.1288,0,1999,0,0,0,3299.7048
281,13.35,0,0.140241213,7,150.2392,6,2007,1,2,0,2684.5056
155,16.6,0,0.12230854449999999,3,173.3738,7,1997,1,0,0,2085.2856
455,6.695,0,0.033935576,7,221.9456,8,2004,1,2,0,2210.456
456,17.7,1,0.016516275,3,47.4034,4,1985,0,1,3,2187.153
457,16.6,0,0.026537206,7,57.2614,7,1997,1,0,0,1049.9666
458,15.35,0,0.015673267,14,145.047,8,2004,1,2,0,2719.7929999999997
90,19.7,0,0.089083914,3,54.593,2,1998,1,1,2,56.593
459,14.3,0,0.13115279900000001,5,78.6328,6,2007,1,2,0,231.6984
460,13.0,1,0.083109455,11,195.8426,4,1985,0,1,3,5734.5354
461,10.0,0,0.045818773,7,138.718,3,1987,2,1,0,1398.18
462,14.8,0,0.044869794000000005,1,76.467,8,2004,1,2,0,1531.34
463,19.5,1,0.02734015,11,160.692,9,1985,1,0,2,319.584
464,8.71,1,0.04605781,0,43.8744,0,1999,0,0,0,633.8416
465,12.15,0,0.030815427000000003,7,252.0698,2,1998,1,1,2,1014.6792
466,17.85,0,0.01806055,9,97.0094,5,2002,1,2,0,2094.6068
467,9.5,1,0.035205866,3,171.3448,0,1999,0,0,0,2386.2272
468,11.8,1,0.076705948,6,34.7558,8,2004,1,2,0,780.9834
469,14.1,0,0.089677773,11,139.8496,7,1997,1,0,0,1693.7952
470,13.1,0,0.132327406,0,168.4158,9,1985,1,0,2,334.2316
318,19.35,1,0.065520388,2,168.3816,7,1997,1,0,0,1342.2528
471,19.75,0,0.012518706999999999,3,190.6872,6,2007,1,2,0,4916.2672
472,10.3,1,0.050353695,11,78.696,6,2007,1,2,0,1757.7120000000002
473,17.75,0,0.110762642,14,108.5912,4,1985,0,1,3,1637.868
474,9.395,0,0.045050674000000006,6,84.925,4,1985,0,1,3,1747.725
475,10.8,0,0.083016832,0,193.4504,6,2007,1,2,0,2876.256
476,17.75,1,0.03299479516666667,3,139.9838,5,2002,1,2,0,1966.7732
477,8.575,0,0.023983257999999997,1,106.32799999999999,1,2009,0,1,1,958.752
478,19.1,0,0.075836522,0,40.2138,2,1998,1,1,2,81.2276
479,20.7,1,0.100330684,3,123.4388,0,1999,0,0,0,1238.388
480,9.695,0,0.051778173,6,157.892,9,1985,1,0,2,319.584
481,6.785,1,0.022970467999999997,6,211.0928,8,2004,1,2,0,4418.2488
482,6.57,0,0.066014596,10,259.7278,3,1987,2,1,0,2863.6058
174,5.78,1,0.07429945,6,264.9568,5,2002,1,2,0,1845.5976
483,6.92,1,0.131128467,8,93.1804,0,1999,0,0,0,1561.9668
273,20.25,1,0.014816356000000001,0,194.1162,0,1999,0,0,0,3848.324
484,13.65,0,0.049318315,3,149.005,5,2002,1,2,0,2097.27
485,13.5,1,0.017960491999999998,6,81.596,6,2007,1,2,0,639.168
486,16.5,0,0.035801238,9,92.61200000000001,1,2009,0,1,1,559.2719999999999
487,16.7,1,0.038606365,6,146.5102,5,2002,1,2,0,2770.3938
488,8.68,0,0.008871687,7,99.7384,1,2009,0,1,1,295.6152
55,8.365,0,0.125793938,10,36.2506,9,1985,1,0,2,37.9506
489,7.235,0,0.058369013,6,115.2834,1,2009,0,1,1,1267.0174
98,16.75,1,0.027650095000000003,1,39.3822,7,1997,1,0,0,353.5398
490,15.35,0,0.07326933599999999,1,92.11200000000001,8,2004,1,2,0,1118.5439999999999
491,10.8,0,0.049677650999999996,3,245.9144,3,1987,2,1,0,4655.2736
403,6.26,0,0.031470832000000004,4,110.2228,0,1999,0,0,0,1547.3192
492,5.63,1,0.024579432000000002,2,105.3306,0,1999,0,0,0,1045.306
483,6.92,1,0.131665479,8,91.8804,6,2007,1,2,0,275.6412
493,12.15,0,0.015523707,7,212.0928,1,2009,0,1,1,2735.1064
155,16.6,0,0.122475364,3,175.5738,5,2002,1,2,0,347.5476
494,9.195,0,0.10789139800000001,6,182.7634,7,1997,1,0,0,3817.0314
7,19.0,0,0.128065918,6,104.3622,8,2004,1,2,0,1905.5196
474,9.395,0,0.045361705,6,83.825,5,2002,1,2,0,665.8
288,9.8,0,0.09039035699999999,14,192.1478,3,1987,2,1,0,2324.9736
495,12.6,0,0.087029712,3,109.2228,4,1985,0,1,3,3205.1612
217,18.85,0,0.052054819,9,189.1846,7,1997,1,0,0,2101.9306
496,9.13,0,0.051952572999999995,4,152.3024,5,2002,1,2,0,1821.6288
497,9.0,1,0.050786366,11,152.2024,6,2007,1,2,0,3643.2576
498,17.1,0,0.067141355,4,114.586,8,2004,1,2,0,2942.836
499,6.715,1,0.121485195,5,40.2454,3,1987,2,1,0,587.2356
500,5.82,0,0.080640478,4,167.77900000000002,7,1997,1,0,0,2886.243
501,18.7,0,0.037699254,3,110.2886,5,2002,1,2,0,2223.772
92,7.93,0,0.006939681,7,123.2414,1,2009,0,1,1,487.3656
502,18.75,0,0.034501405,4,211.7218,6,2007,1,2,0,5770.4886
503,20.35,0,0.053795154000000005,6,117.7466,4,1985,0,1,3,1414.1592
504,5.0,0,0.044004675,1,188.85299999999998,7,1997,1,0,0,5502.8369999999995
505,7.445,0,0.0376735865,5,76.8354,7,1997,1,0,0,2181.8266
506,20.85,0,0.12125037400000001,6,193.9452,7,1997,1,0,0,1565.9616
86,20.85,0,0.039516644999999996,2,115.1808,1,2009,0,1,1,1054.6272
507,19.2,0,0.10023011400000001,7,112.9886,0,1999,0,0,0,1667.829
508,17.35,0,0.167383061,4,175.6712,7,1997,1,0,0,2812.3392
509,14.3,1,0.034404732,5,98.1726,8,2004,1,2,0,489.36300000000006
335,19.5,0,0.082719632,11,179.3002,5,2002,1,2,0,2865.6032
510,6.675,0,0.041913535,6,90.7462,8,2004,1,2,0,1665.8316
511,8.18,0,0.0132043,4,143.8154,6,2007,1,2,0,2694.4926
512,6.98,0,0.041105789,11,83.4934,7,1997,1,0,0,1555.9746
513,20.5,0,0.141106202,13,87.9172,4,1985,0,1,3,3836.3396
246,16.85,0,0.036463975,6,90.7488,5,2002,1,2,0,543.2928
514,14.8,0,0.01946418,9,196.3794,3,1987,2,1,0,1950.7939999999999
515,12.3,1,0.0580999174,6,57.3562,3,1987,2,1,0,177.7686
516,7.435,0,0.12308681199999999,13,206.9638,5,2002,1,2,0,1035.319
517,15.1,1,0.10564685300000001,3,42.8796,8,2004,1,2,0,949.4308
518,9.195,1,0.11814937699999999,6,160.5578,6,2007,1,2,0,1283.6624
519,10.1,0,0.046545786,10,59.9878,3,1987,2,1,0,484.7024
434,16.0,1,0.065009745,0,79.5986,3,1987,2,1,0,934.7832
456,17.7,1,0.016630303,3,48.1034,5,2002,1,2,0,534.6374
520,8.1,1,0.134532392,11,39.448,0,1999,0,0,0,878.8560000000001
521,20.6,0,0.083133128,5,120.1756,0,1999,0,0,0,1332.9316
522,20.35,0,0.039428167,4,127.9678,1,2009,0,1,1,3560.6984
261,8.195,0,0.03139150233333333,5,93.1462,1,2009,0,1,1,647.8234
523,17.75,0,0.034823127,0,248.675,5,2002,1,2,0,4993.5
269,7.475,0,0.148492521,3,240.6854,8,2004,1,2,0,1691.7978
524,19.0,1,0.06590129900000001,3,188.7214,1,2009,0,1,1,1695.7926
525,12.6,1,0.041622264,3,124.0072,0,1999,0,0,0,4042.7376
333,9.0,0,0.064933297,6,174.83700000000002,4,1985,0,1,3,4763.799
302,7.895,1,0.0945493,8,102.6332,8,2004,1,2,0,1640.5312
308,15.85,0,0.107076832,1,58.7904,4,1985,0,1,3,1288.9888
224,17.1,0,0.12867498300000002,3,112.3886,5,2002,1,2,0,2334.9606
526,8.355,0,0.18832266399999997,11,148.5418,1,2009,0,1,1,2207.127
527,10.895,1,0.036827402200000005,7,145.2102,9,1985,1,0,2,437.4306
528,18.5,0,0.052025392000000004,6,118.4124,3,1987,2,1,0,2370.248
524,19.0,1,0.065316099,3,189.9214,4,1985,0,1,3,5087.3778
529,8.975,1,0.01516265,11,101.899,2,1998,1,1,2,103.199
530,10.1,1,0.053584207,3,224.4088,7,1997,1,0,0,4697.8848
531,9.285,1,0.020989132,6,158.6578,3,1987,2,1,0,2406.867
532,11.6,1,0.144017405,0,238.3222,7,1997,1,0,0,5736.5328
63,17.7,0,0.11597812199999999,6,183.4266,4,1985,0,1,3,7192.6374
533,12.5,0,0.081465335,2,220.7798,1,2009,0,1,1,6611.394
534,16.0,0,0.041177505,6,142.3496,6,2007,1,2,0,3246.4408
535,14.15,0,0.042352822000000005,0,51.6982,1,2009,0,1,1,1262.3568
536,20.2,0,0.074541867,4,94.1462,1,2009,0,1,1,1758.3778
537,13.65,1,0.18454121,11,211.5902,5,2002,1,2,0,4672.5844
215,17.25,0,0.114160573,4,253.1724,6,2007,1,2,0,3775.086
538,5.655,0,0.175352413,1,147.4102,0,1999,0,0,0,2478.7734
539,20.75,1,0.083590755,7,182.2318,8,2004,1,2,0,3067.3406
191,5.175,1,0.029471407999999998,6,105.4622,3,1987,2,1,0,3281.7282
540,20.0,1,0.028282832,3,46.2744,6,2007,1,2,0,1086.5856
10,11.8,0,0.12187957333333332,3,46.5402,2,1998,1,1,2,229.701
541,16.75,1,0.008208341999999999,11,102.8674,5,2002,1,2,0,1528.011
223,18.35,0,0.03334929,0,155.034,1,2009,0,1,1,1990.7420000000002
542,12.8,0,0.076060037,3,95.141,7,1997,1,0,0,868.8689999999999
543,19.75,0,0.014301326000000001,4,103.0332,7,1997,1,0,0,1230.3984
94,8.75,1,0.074931201,3,187.6556,1,2009,0,1,1,938.778
105,13.3,0,0.080131363,0,234.03,1,2009,0,1,1,4194.54
80,18.85,0,0.167444431,4,194.6136,3,1987,2,1,0,1166.4816
544,9.695,1,0.03033748,6,222.9114,0,1999,0,0,0,5764.4964
545,20.7,0,0.04874969,3,37.5506,8,2004,1,2,0,113.8518
546,11.5,0,0.014788593999999999,13,174.408,4,1985,0,1,3,7443.644
252,11.1,0,0.11129811099999999,3,191.7846,6,2007,1,2,0,3057.3536
547,8.975,1,0.05268526,11,83.3224,3,1987,2,1,0,3579.3408
465,12.15,0,0.018485511,7,253.1698,1,2009,0,1,1,1522.0188
548,7.67,0,0.184689756,4,35.4216,3,1987,2,1,0,450.0808
549,13.8,1,0.064153845,3,76.9012,3,1987,2,1,0,607.2096
550,4.785,0,0.092516598,12,120.1098,3,1987,2,1,0,1325.6078
551,20.0,1,0.10424519800000001,11,105.3622,0,1999,0,0,0,1270.3464
334,6.785,1,0.041779181,2,43.4112,4,1985,0,1,3,1107.8912
552,8.395,0,0.07226985,10,254.104,1,2009,0,1,1,3542.0559999999996
553,6.175,1,0.17980696100000002,2,95.2752,1,2009,0,1,1,1534.0032
554,8.21,0,0.044995630999999994,0,89.2198,0,1999,0,0,0,1308.297
90,19.7,0,0.053523765,3,55.393,6,2007,1,2,0,1471.418
555,19.6,0,0.041459372,4,89.6514,1,2009,0,1,1,1239.7196
556,7.5,0,0.036234918,9,175.3028,7,1997,1,0,0,3896.2616
557,5.845,1,0.10544580099999999,7,214.4218,1,2009,0,1,1,1496.0526
558,11.395,0,0.0277770424,9,151.6708,3,1987,2,1,0,3460.8284
559,7.17,1,0.05997133,3,132.1968,1,2009,0,1,1,2870.9296
166,5.75,1,0.075595405,0,114.7176,6,2007,1,2,0,1259.6936
82,15.5,1,0.21037580600000003,3,178.2028,2,1998,1,1,2,177.1028
77,7.76,0,0.059341019,6,99.77,8,2004,1,2,0,798.96
537,13.65,1,0.18520944,11,212.9902,6,2007,1,2,0,3185.853
560,10.8,0,0.098566832,2,98.3042,0,1999,0,0,0,1488.0629999999999
252,11.1,0,0.11084417,3,189.2846,0,1999,0,0,0,5159.2842
561,19.2,0,0.035015199999999996,6,182.0318,4,1985,0,1,3,5954.2494
232,12.8,1,0.023567538,2,226.8404,0,1999,0,0,0,4500.808
562,8.785,0,0.03080954275,3,123.0414,2,1998,1,1,2,121.8414
563,20.6,1,0.04792722,3,185.9556,8,2004,1,2,0,4318.3788
564,7.89,0,0.036207786,0,121.0782,5,2002,1,2,0,3456.1678
411,16.85,0,0.044377096,3,185.8266,3,1987,2,1,0,1659.8394
565,16.35,0,0.034742632,4,127.402,5,2002,1,2,0,759.012
518,9.195,1,0.116915909,6,159.4578,4,1985,0,1,3,4974.1918
304,17.35,1,0.062979148,5,87.98299999999999,5,2002,1,2,0,1707.777
566,8.96,1,0.068604503,3,197.3768,4,1985,0,1,3,7488.9184
567,11.1,0,0.03294861,4,116.8124,4,1985,0,1,3,2488.7604
568,12.6,0,0.007450258,4,186.7556,3,1987,2,1,0,2816.3340000000003
569,5.32,0,0.09302771800000001,9,101.4674,0,1999,0,0,0,2954.1546
570,19.6,0,0.164864915,4,255.2698,9,1985,1,0,2,761.0094
460,13.0,1,0.083498083,11,199.4426,8,2004,1,2,0,593.2278
571,18.7,0,0.014522363,1,50.2324,4,1985,0,1,3,1298.31
572,19.85,0,0.025963795,4,46.3376,8,2004,1,2,0,1150.5024
573,17.6,0,0.019012262,9,237.15900000000002,6,2007,1,2,0,3072.667
574,14.6,0,0.059393919,4,181.7976,8,2004,1,2,0,3259.7568
212,7.55,0,0.027212057999999997,11,152.734,0,1999,0,0,0,2756.4120000000003
575,13.8,0,0.013263968000000001,11,106.9254,7,1997,1,0,0,2930.1858
576,17.25,1,0.079113947,6,99.2068,2,1998,1,1,2,97.2068
577,10.1,0,0.03020851,9,153.1656,7,1997,1,0,0,1544.656
578,14.3,1,0.049634817000000005,2,212.5586,3,1987,2,1,0,3165.8790000000004
579,9.8,0,0.047187038,5,100.6016,7,1997,1,0,0,1619.2256
580,11.3,0,0.066681333,4,194.4478,7,1997,1,0,0,387.4956
548,7.67,0,0.185218446,4,36.3216,5,2002,1,2,0,415.4592
581,13.8,0,0.162462044,0,55.893,2,1998,1,1,2,226.372
582,10.395,0,0.031273559,15,160.0604,0,1999,0,0,0,1267.6832
583,20.7,0,0.042836778,0,175.8028,7,1997,1,0,0,1593.9252
584,16.1,0,0.11412741800000001,0,147.17600000000002,9,1985,1,0,2,585.904
